8.01	18.9	<font color='navy'><b>Askia M. Touré</b></font>	Speaker
8.011	18.9	<font color='navy'>Askia A-s-k-i-a, M. middle initial, Touré, T-o-u-r-é.</font>	Transcription
18.96	21.0	<font color='#008080'><b>John H. Bracey Jr.</b></font>	Speaker
18.961	21.0	<font color='#008080'>John Bracey, B-r-a-c-e-y.</font>	Transcription
24.78	26.07	<font color='NONE'><b>Speaker Unknown</b></font>	Speaker
24.781	26.07	<font color='NONE'>Okay John, you can go ahead and start.</font>	Transcription
26.88	33.48	<font color='#008080'><b>John H. Bracey Jr.</b></font>	Speaker
26.881	33.48	<font color='#008080'>Okay. Askia, I&#39;ve known you for, what, 40 years now and I first met you in the Black Power Movement, you were a poet then.</font>	Transcription
33.93	34.74	<font color='navy'><b>Askia M. Touré</b></font>	Speaker
33.931	34.74	<font color='navy'>Yes.</font>	Transcription
34.8	41.22	<font color='#008080'><b>John H. Bracey Jr.</b></font>	Speaker
34.801	41.22	<font color='#008080'>How did you see your role as a poet in that particular movement, what kind of poetry were you writing in the mid &#39;60s, late &#39;60s?</font>	Transcription
41.36	57.86	<font color='navy'><b>Askia M. Touré</b></font>	Speaker
41.361	57.86	<font color='navy'>Well, mid to late &#39;60s... I would say it was the, the communal voice the, the voice of the, what the Africans called the Djali or the Griot. We of course had that tradition in our</font>	Transcription
57.861	70.49	<font color='navy'>people with the, of course the Reverend and the call and response of the reverend and the church, rhythm and blues singers and so forth. So continuing that tradition.</font>	Transcription
70.001	86.86	<font color='navy'>And so I saw that as key, because it was the call and response and you know, and I had-- people don&#39;t realize this but I had actually sung rhythm and blues or what we call doo-wop, yeah, back in the</font>	Transcription
86.861	87.34	<font color='navy'>day.</font>	Transcription
87.87	92.7	<font color='#008080'><b>John H. Bracey Jr.</b></font>	Speaker
87.871	92.7	<font color='#008080'>Do you have any particular poem from that period that you think was most exciting? Most responsive?</font>	Transcription
92.0	117.83	<font color='navy'><b>Askia M. Touré</b></font>	Speaker
92.001	117.83	<font color='navy'>Oh, so, a lot of them. One was &quot;Orphée Noir&quot;, for Ishmael Reed, &quot;Black Orpheus&quot;, yeah, that came out of the Umbra experience. And, um, there was another one called &quot;The Song of Fire&quot;,</font>	Transcription
117.83	118.76	<font color='#008080'><b>John H. Bracey Jr.</b></font>	Speaker
117.831	118.76	<font color='#008080'>&quot;The Song of Fire&quot;.</font>	Transcription
118.79	134.93	<font color='navy'><b>Askia M. Touré</b></font>	Speaker
118.791	134.93	<font color='navy'>Yeah. Which a distinguished gentleman, a negro scholar, called me a psychopath for saying that our people had the right to rebel against oppression.</font>	Transcription
