20.504327	38.220065	--more succinctly, but basically, you know, just I mean I'll let you know when 30 minutes are up and if there's something I think you didn't ask or whatever I'll throw that in but, forget that I'm here. After all that, forget that I'm here. So I need to be able to know when you're ready.	Transcription
39.942428	42.731017	<font color=&#34;#008080&#34;>So say my name into that camera?</font>	Transcription
42.238913	43.305138	To that camera right there.	Transcription
42.731017	46.421795	Uh-huh. To that camera. And then Major you talk to the same camera. Not at the same time.	Transcription
46.175743	49.046349	<font color=&#34;#008080&#34;>Simultaneously, let's go. Ready, set-- </font>	Transcription
47.323986	49.046349	<font color=&#34;green&#34;>Alright, I think I can-- alright.</font>	Transcription
49.046349	50.440643	Should we shut the door behind you?	Transcription
50.440643	51.424851	Oh yeah.	Transcription
51.014765	52.901163	Yeah, that'd be good, that'd be good.	Transcription
54.295457	55.935803	<font color=&#34;#008080&#34;>Basically a normal voice, and all that?</font>	Transcription
55.935803	58.478339	Yeah. Right.	Transcription
57.494132	59.052461	Talk in a very high pitched voice	Transcription
59.052461	64.629637	<font color=&#34;#008080&#34;>Okay. So Major Jackson... can you tell me?</font>	Transcription
65.285776	68.81252	And we're basically setting-- shooting you from mid-chest up.	Transcription
68.402434	69.71471	<font color=&#34;green&#34;>Okay good.</font>	Transcription
69.71471	73.405489	So if you want to use your hands a lot, just make sure they're high.	Transcription
73.405489	74.143645	<font color=&#34;green&#34;>Okay.</font>	Transcription
75.537939	76.358112	Don't pick your nose.	Transcription
76.768199	77.916441	<font color=&#34;green&#34;>Alright</font>	Transcription
78.490562	82.50941	You ready? Alright. Keith, just--	Transcription
82.837479	86.364224	<font color=&#34;#008080&#34;>I'm Keith D. Leonard. L-e-o-n-a-r-d.</font>	Transcription
87.676501	93.253677	<font color=&#34;green&#34;>Major Jackson. M-a-j-o-r, J-a-c-k-s-o-n.</font>	Transcription
94.565954	102.60365	<font color=&#34;#008080&#34;>So Major, you read a poem from your <i>Urban Renewal</i> series yesterday. Could you say a bit more about that poem, where it came from? What do you think of it now?</font>	Transcription, Question
102.685668	123.02596	<font color=&#34;green&#34;>The poem initially started out as a poem in which I wanted to write definitively to the question: How did I get my name? And in this process of writing about this poem-- in fact, Major appears three times in my family tree--</font>	Transcription
123.02596	149.51755	<font color=&#34;green&#34;>but in the process of writing about this poem, a memory resurfaced of a substitute teacher who, on the very first, or her very first day was attempting to write, to say the names of my peers, my classmates, and she stumbled over a few of those names. She came back the next day, and renamed all of us after French painters.</font>	Transcription
149.51755	178.797728	<font color=&#34;green&#34;>And even back then I understood what that was about, that kind of erasure and almost even colonizing, creating individuals, you know. So the poem became less about me talking about my family, and how African Americans have often named their children these kind of strong names from either history or the Bible.</font>	Transcription
178.797728	195.529258	<font color=&#34;green&#34;>And more about how we grow into our names, and particularly how Black children grow into their names and how they fulfill the prophecy behind their name, namehood, naming.</font>	Transcription
195.529258	198.071795	<font color=&#34;#008080&#34;>Have you fulfilled the prophecy behind your namehood?</font>	Transcription, Question
198.071795	202.828799	<font color=&#34;green&#34;>Major? When I die, let me know. I don't know.</font>	Transcription
202.828799	212.178772	<font color=&#34;#008080&#34;>There's a moment in the poem, as I recall, where the speaker of the poem corrects the teacher, one of the names that she had given to the students. Could you explain what that is about?</font>	Transcription, Question
212.178772	238.342292	<font color=&#34;green&#34;>Sure. You know, the suggestion, you know, that these-- how can I put this-- the students themselves were made to feel, I would think, inferior by her presence and by this naming.</font>	Transcription
238.342292	274.019821	<font color=&#34;green&#34;>And, in fact, her mistake was that she thought one of the painters was French, but in fact he was Austrian. And actually, I knew that painter from going to the Philadelphia Museum of Art where my aunt was a security guard, and like summer Sundays, when it was very, very hot, she would let us in free. And there's a striking painting by Eduard Charlemont of this Moorish prince or chief, King-- very, very striking figure.</font>	Transcription
274.019821	296.000459	<font color=&#34;green&#34;>And I remember it because it was one of very few images of Black people in the Philadelphia Museum of Art at that time. So, that correction did not happen. I didn't approach her, but in the world of the poem that happened, yeah. Where the speaker corrects the teacher.</font>	Transcription
296.000459	302.97193	<font color=&#34;#008080&#34;>So there's a sense of reclaiming at some point, in some way, what the teacher had taken away.</font>	Transcription
303.382016	338.89551	<font color=&#34;green&#34;>Yeah. Yeah, I would agree. I would agree with that. That's right, that's right. In the world of the poem, though. You know what I mean, right? I mean, like reality and-- art and life is, of course, different. But hopefully, you know, the poem becomes instructive. And the, well, historically, it's the historical document to some extent. I think it's still honors, more than anything, it honors the importance of naming and particularly the tradition of naming in the Afro-American community.</font>	Transcription
338.89551	352.100296	<font color=&#34;#008080&#34;>So you're creating worlds within the poem. What kind of worlds do you like to create? <i>Urban Renewal</i> suggests all kinds of possibilities. You can start there and just tell us about some of the ways in which you think of creating worlds in poems.</font>	Transcription, Question
352.100296	378.263817	<font color=&#34;green&#34;>Right. Well my first book, <i>Leaving Saturn</i>, was very much about capturing a particular moment in urban Philadelphia during a particular time. And I think that's the power of art, is it makes sacred what might be ephemeral in someone else's mind, kind of stops and freezes it and makes it vibrant throughout the course of time, throughout history, you know.</font>	Transcription
378.263817	412.218982	<font color=&#34;green&#34;>I mean we fall away but art stays, you know, the poem will forever be read, or a painting will forever be seen, or music will forever be heard, you know. So that the world that you speak of was one in which I was very, very conscious of. But as I'm growing as an artist, that world is expanding beyond my origins, and it's pretty exciting. Exciting as a human being who likes to take in landscapes.</font>	Transcription
412.711086	419.682557	<font color=&#34;#008080&#34;>What kinds of directions is your creativity going in? Do you have some trends or directions that you're pursuing right now?</font>	Transcription, Question
419.682557	441.417143	<font color=&#34;green&#34;>Well, I think always my work seeks to honor African Americans first. Decent human beings second. The spaces in which we live and breathe and occupy.</font>	Transcription
