2.676677	12.937274	Joanne Gabbin, September the 25th, 2004.
11.74764	17.844516	Angela Shannon, S-h-a-n-n-o-n.
18.736742	29.592155	Angela, Angela your hair's [inaudible] sort of, like just hang it to the side.
28.253817	38.811822	The side. There it is. Yeah. Yeah that's pretty. Say that's a pretty person.
40.596273	54.425773	Dr. Gabbin, before I even came to Furious Flower, I had heard so much about it. And still I don't really know the history of it as new writer. Can you tell me about the history of Furious Flower?
54.425773	88.776466	I'd be happy to. I think Furious Flower really began in Chicago. As I remember, in 1971, I taught at Roosevelt University. I was a new teacher, very green. And I was teaching a course called 'Revolutionary Self-consciousness in Literature'. And I was teaching the new works of Amiri Baraka, Sonia Sanchez, Nikki Giovanni, you know, new turks on the block.
88.776466	110.487293	And I realized that I had this treasure trove of writers in Chicago: Gwendolyn Brooks, Haki Madhubuti, Margaret Burroughs. And I decided to invite Margaret Burroughs and Gwendolyn Brooks to Roosevelt University. Well, I wanted to invite Gwendolyn Brooks first.
110.487293	136.361841	And when I was telling a colleague that I wanted to do this, he said, Well, you know, we had the opportunity of having her come here to teach creative writing. And I said, Well, what happened? He said, some of my colleagues decided that because she didn't have the credentials, she didn't have the degree, that she wouldn't be invited to apply.
136.361841	169.671604	Well, you can imagine, Angela, that shocked me. I was thinking: here I am, very green, just received my MA in English and I'm teaching at Roosevelt University. This woman had just received her-- had just written books, she had received the Pulitzer 20 years before that. And she was not invited to teach at Roosevelt University. 
169.671604	194.505221	So I decided at that moment that I would do everything I could to get her to come to Roosevelt to, if not teach, to speak. Well, I invited her there to speak. And I vowed when she was there, because she was so wonderful, so dynamic, so kind to the students, that every place I taught, she would come to speak. I would invite her to speak.
194.505221	217.256979	Well, that happened when I taught at Roosevelt. When I taught at Lincoln, when I taught at Chicago State. I invited her to come. So in 1986, when I was just here for a year, I invited Gwendolyn Brooks to come. And she spoke and she did a wonderful job.
217.256979	251.90508	And so now we have to fast forward to 1993. She is teaching at-- she's not teaching, but she's working at Chicago State. I think she is teaching creative writing. She came to Piedmont Community College to do a reading. And I took my students there. And the students were so taken with this woman, she was so gracious and giving and generous in her time. And I called her the morning before she left from this area. And I said, Gwen, you have to come to JMU to speak.
251.90508	280.976771	Well, that was 1993, and she said, I won't come this year, but I'll come next year. And so I had a whole year to think about her coming to JMU. And in thinking about her coming to JMU I decided to build around her visit a small conference, what I thought was going to be a small conference of people who enjoyed her work, who would come to honor her.
280.976771	314.806998	And that's how it began. I invited Sonia. I invited Nikki, then I had to invite Haki Madhubuti, then I had to invite Amiri Baraka. Then it just mushroomed. And as I was thinking about what I would call this conference-- would I call it the Gwendolyn Brooks conference?-- I decided that it was going to be something that would end up being a tribute to her, but probably even bigger than her.
314.806998	352.131777	And I looked at her poetry and I saw these lines in her poem, 'The Second Sermon on the Warpland': 'The time/ cracks into furious flower. Lifts its face/ all unashamed. And sways and wicked grace.' And I realized that that term Furious Flower really had some resonance, if you will. I could see not only in that phrase, something about the woman Gwendolyn Brooks herself, but also something about poetry, especially poetry that was written since 1950, 1960.
352.131777	382.839215	So it became a wonderful metaphor for what she was doing and what other poets were doing. And I invited first 10 poets, then 20, then 30. And before it was over, I had 35 poets and critics who were coming, in 1994, to this conference. So that's how it started. And then, once we had the conference, we realized that those poets who came to this conference really needed it.
382.839215	418.453894	Michael Harper, I remember his telling me, Joanne, you're setting up the ingredients for a time bomb. You're inviting all of these people to come to one place, people with different ideologies, people from different generations, people who have different ways of thinking about poetry and different preferences, you're going to set up a very negative opportunity for clashing. And I said, well, I'll have to take that risk. And as it turned out, this was almost a lovefeast in 1994. 
418.453894	432.209041	And it's been a lovefeast in 2004. And the wonderful thing I think also about the term Furious Flower is that it's all-inclusive, and it has-- it carries with it Gwendolyn Brooks' spirit.
432.225732	433.175619	Yeah.
432.655154	456.893955	And it's wonderful that there's such a wide range of writers. There's such a wide range of voices, the voices are so diverse. There isn't one type of writer, so there's no one role model for a Black writer, but we're able to write outside of the box. And Furious Flower is an example of how that can be done.
451.614952	452.507178	Right.
456.893955	491.542056	Well, I'm glad you think that. I hope that is the case. I did not choose people from one political position or one type of poetry. I was inclusive. I chose good poets to come to this conference. And they're good poets who are elders, they're good poets who are younger people, good poets who are I suppose those who have their own style.
491.542056	520.985507	I was thinking about Kalamu's reading yesterday and how dynamic it was. He has his own style, and he's on the same program with Jessica Care Moore, who has her own unique style-- more performance poet. Both of them performance poets, but she has her way of reaching her audience and he has his. So it is eclectic in that sense. 
520.985507	542.54763	And in every way. There's the generational diversity that you have. There's the range, there's the types of voices-- there's Rita Dove, and Baraka, and Sonia Sanchez, and Brenda Osbey and Lucille Clifton. And it's like a huge anthology-- living anthology.
542.54763	544.332082	Yes, yes.
542.919391	580.318522	And as a writer to witness that. It's empowering. Because as a writer, when you see so many different voices in front of you that are acknowledged and recognized, it empowers others in the sense that we don't have to write in any one particular style, but we could truly write from our own voices because all the voices are there. And we don't have to imitate. So it's a wonderful example, to model for a conference to have out there. There's nothing else I think that touches it. 
580.318522	612.587355	Well, you know, we were hoping that when we came together to do the first conference, that something would come out of it. And so many good things came out of that conference-- we had an anthology of African American poetry that came out of the conference, we had a collection of essays coming out of the conference, and a video series. There were also things that we can't put our hands on that came out of this conference. I know that careers were launched at Furious Flower.
612.587355	642.476919	Poets, who were probably not sure that they were poets, became poets because of Furious Flower. Organizations that may not have existed came into existence because of Furious Flower. I give you two examples. Cave Canem, and we have a reunion of Cave Canem poets here at 2004 Furious Flower. Well, that organization didn't exist in 1994.
642.476919	666.195254	It was founded in 1996, by Cornelius Eady and Toi Derricotte. And I think Toi Derricotte had the idea that she wanted to have a workshop for writers of poetry. And I think that idea occurred to her, or at least, it was energized when she came to Furious Flower in 1994,
666.195254	692.218506	because two weeks after the conference she called me and she said, 'Joanne, that was just wonderful. We have to continue this. We have to have a place for poets to write, and to feel safe writing their work.' And I really think that was the little seed that was planted in Capri when they decided, she and Cornelius Eady, to found Cave Canem.
692.218506	721.141492	Trudier Harris, critic at University of North Carolina Chapel Hill, said we don't have an anthology that-- or a collection, I should say-- of critical pieces on the teaching of poetry, especially African American poetry. So I set out to take the papers from that conference, and put them into a volume that teachers could use to teach African American poetry.
721.141492	740.175642	And so that became 'The Furious Flowering of African American Poetry'. The video series that came out of this conference and 1994 conference, has been used by teachers all over the United States and I dare say some places outside of these borders.
740.175642	760.473779	Some woman told me that she was told about Furious Flower by a Turkish woman who had the video series. So that made me feel extremely good that, you know, Furious Flower has an impact internationally. In fact, that was the reason for the themes for the 2004 conference, this conference.
760.473779	790.363343	We're looking at three distinct themes during these three days, we want to look at our vernacular tradition. We have one that's called Roots and First Fruits, where we honor our cultural heritage and we honor those poets who were first, I suppose, to-- first representing what we call genius works.
790.363343	816.460947	And then the second day, we looked at Cross-pollination in the Diaspora. Looking at the influence of African American poetry on poets and writers in other countries, and vice versa. How that-- does a poet in Afghanistan, or Pakistan see what we're doing in this country.
816.460947	852.521739	And then the final day is Blooming in the Whirlwind. We know that many of our younger poets still have to deal with the political issues that face us today. So how do they do that in an atmosphere of chaos and an atmosphere of war? So those are, those are the things we're pursuing, and we're finding that our poets are energized by talking about these. And these themes that are simple on the outside, become layered and textured and really rich when you get them in the mouths of our poets.
853.488317	881.742134	Also, it's also been a wonderful place to just be around the elders. There are-- the people that are here are so esteemed. Baraka and Lucille Clifton, Sonia Sanchez that we mention going just to be able to sit next to them and to touch them and to have a-- sit down and have a conversation with them. There are all these torches that are here. There's not one light, but there are many, many lights and there's a sense that they are passing it on.
881.742134	902.412031	Sonia Sanchez, she's an incredible model, and she's so giving to the younger generations. She's not only just passing the torch. She's, she's forcing you to take it. You know, she's saying stand up. It's okay, do what do what it is that you want to do. Write your poems. And she demands it, and it's wonderful. 
892.969308	893.71283	Right, yes.
902.412031	935.573089	But you know, it's interesting that you say that. Yes, you're right. There are many, many lights here. But if you could judge by the coverage that we got in the local newspaper, there was only one poet here and only one poem read. Baraka's poem, 'Somebody Blew Up America' is the only poem that they were interested in because they wanted to find something controversial about it. They don't see the richness that we have gathered here in this place at this particular time.
935.573089	947.69249	And that's why it's important that we document our own-- because there are so many writers here and Baraka is an incredible voice but he's one voice.
947.320729	948.510363	He's one voice.
948.510363	957.135213	And like I said incredible. Genius. But there's so many others here and we are fed through all of them.
957.135213	958.473551	That's right
958.473551	980.258731	And the others we-- the others couldn't be, or-- It takes the group for there to be a Baraka, and for there to be a Lucille Clifton there should be a Baraka and there should be a Rita Dove. And for there to be a Rita Dove there needs to be a Marilyn Nelson. So because there is a group, we have these others, these ones that can stand. But there's a community here.
980.258731	983.307169	Yeah, yeah exactly. Exactly. I, you know, I'm tired. 
984.050691	985.314677	We're over 15.
985.314677	987.545242	I was thinking that.
987.099129	993.121653	I want you guys to do one re-ask for me, because, Angela if you would-- this was great and we can cut it [inaudible].
993.121653	994.162583	Okay.
994.162583	996.170091	About the conference being made into a video series.
994.459991	996.616204	Okay, okay.
996.616204	1020.947944	But if (I can't read my own)-- oh, when you were talking Joanne about the Furious Flower speaks to the wide range of writers, right after [inaudible] poetry, I want you to, I want you to give that kind of answer, but Angela, you ask her by saying what does the video series represent? You know that we have this collective under Furious Flower that we're representing in this series that are...
1020.947944	1023.64321	So what does the video series represent?
1023.64321	1032.230883	The video series really represents. Oh, I should start again. I get-- I'm not sure. I thought you were, now what--
1037.249653	1039.480218	What does the video series represent?
1039.480218	1050.893272	Well, you know, I thought it would be my opportunity to show a wide variety of poets, those who really are speaking to many of the important issues that we have facing us today.
1050.893272	1077.62287	I have invited people like Lucille Clifton, Rita Dove, Cornelius Eady, Sonia Sanchez, Amiri Baraka, Toi Derricotte, and the list goes on and on. And they all have different perspectives that we should hear. And we will hear those perspectives on these videos. Oh I mentioned some that we probably won't hear. I just thought, I just thought about that. 
1077.62287	1083.756922	Now say the whole thing again, but don't mention any names. We know the names becuase they come up [inaudible].
1083.756922	1092.418948	That's right, that's right, that's right. Now, who's-- the new ones, Cornelius Eady, and... I have to put on this dress again, maybe.
1091.63825	1093.236821	Or a new dress and new setup.
1093.236821	1094.946921	Different setup I would think.
1094.946921	1096.917253	Okay, alright. Okay.
1098.776056	1101.973199	What does the video series represent?
1101.973199	1127.327281	Well, I think it represents the opportunity to see a variety of poets doing their thing, in this venue where we have gathered poets from around the country, and indeed from around the world to respond to the importance of the word, the power of the word, if you will. Furious Flower for me is a metaphor of poetry, for poetry.
1127.327281	1155.432394	Poetry that is beautiful, poetry that is a poetry of resistance, therefore fierce, therefore sometimes dangerous. You will see in this particular video series, an opportunity for poets to talk about the war. To talk about... I'm tired, I'm tired. Yeah, let me, let me just, let me just, let me just stop.
