0.66	7.23	<font color='navy'><b>Sonia Sanchez</b></font>	Speaker
0.661	7.23	<font color='navy'>S-a-n-c-h-e-z, James Madison University, September 25, &#39;04.</font>	Transcription
11.29	26.53	<font color='#008080'><b>Joanne V. Gabbin</b></font>	Speaker
11.291	26.53	<font color='#008080'>Sonia, Gwen said in one of her poems, &#39;This is the urgency; Live!/ and conduct your blooming in the noise of the whirlwind.&#39; I know because of our long association, that it has not</font>	Transcription
26.531	37.39	<font color='#008080'>always been easy to be a black poet in the second half of the 20th century, or the first decade of the 21st century.</font>	Transcription
37.841	44.17	<font color='#008080'>Could you talk about that a little bit? How have there been those difficulties?</font>	Transcription
44.71	54.19	<font color='navy'><b>Sonia Sanchez</b></font>	Speaker
44.711	54.19	<font color='navy'>Well, you know, I think that it&#39;s been difficult, you know, all the years that we&#39;ve been here in this place called America, being writers, or even poets, because you do know that</font>	Transcription
54.731	65.14	<font color='navy'>teaching in the English department, they really didn&#39;t think that we belonged there, because it is called &#39;English Department&#39;. However, we did go there, and we did make somewhat of a [inaudible]</font>	Transcription
65.321	66.1	<font color='navy'>splash.</font>	Transcription
66.271	78.45	<font color='navy'>But also what you know-- reading early literature, you understood finally, how difficult it was for DuBois, how difficult it was for Phyllis Wheatley, how difficult it was for Delaney and all those</font>	Transcription
78.451	90.99	<font color='navy'>people, Zora, to write and to be accepted as writers in this whole interesting thing called writing in America-- what they call the canon, the literary canon.</font>	Transcription
91.291	103.74	<font color='navy'>And quite often we ourselves are not even accepted into that canon, at this stage of the game, after all of these years of really what I call invigorating this thing called American writing. That&#39;s</font>	Transcription
103.741	106.17	<font color='navy'>what we&#39;ve done. We have invigorated and stretched it.</font>	Transcription
106.381	122.43	<font color='navy'>When you began to include Black writing, in, in this writing, then it opened up to Native American writers, it opened up to Jewish writers. I mean, within the genre, it opened up to Asian writing,</font>	Transcription
122.791	134.31	<font color='navy'>Women&#39;s writing, you know, Lesbian Studies, Gay Studies. And what it did is it spread all out and said, simply, you know, here we is, you know, it is not all about European writing.</font>	Transcription
134.581	148.32	<font color='navy'>And that made for such an interesting way of looking at the world, and looking at literature. I mean, you had, you have this very wonderful literature that goes on and says, you&#39;ve got to look at</font>	Transcription
148.381	158.67	<font color='navy'>something called Westward Expansion with a different eye, you know, than saying, by golly, by gee, we were just going out west to expand, no, you also killed a whole lot of people, you know, doing</font>	Transcription
158.671	159.63	<font color='navy'>that also, too.</font>	Transcription
159.751	170.52	<font color='navy'>So all that was necessary. So it meant that you had to look at the words of the Native Americans, you know, you had to understand that this was not just them, chanting, going &#39;Ooga booga booga&#39;, like</font>	Transcription
170.551	183.69	<font color='navy'>African writing, you know, or going &#39;Aayayah-wuhwuhwuh&#39; but listen, and we did that we brought that within that arena. And I remember once reading in the Midwest, and a Native American person came up</font>	Transcription
183.691	188.73	<font color='navy'>to me and said, ah, sister Sanchez, when you chanted, I heard my people.</font>	Transcription
189.031	200.67	<font color='navy'>And I remember leaning back, I leaned back on my own breath, and felt his breath and knew the connection. Which was so important to us, because at first, you were so interested in bringing just the</font>	Transcription
