8.429931	12.933592	<font color="navy">Rita Dove. R-i-t-a, D-o-v-e.</font>	Transcription
17.321776	19.053953	<font color="#008080">Well, good afternoon.</font>	Transcription
19.053953	20.09326	<font color="navy">Good afternoon.</font>	Transcription
20.09326	21.479002	<font color="#008080">It's a pleasure to be here with you.</font>	Transcription
20.786131	22.749265	<font color="navy">It's wonderful to be with you.</font>	Transcription
22.749265	24.943357	<font color="#008080">And, you have a new book out.</font>	Transcription
24.943357	35.220944	<font color="navy">I do, I do. <i>American smooth</i>. It's just out. Fresh off the presses. It feels good. I won't deny.</font>	Transcription
36.722164	42.958003	<font color="#008080">Okay, so this book literally came out of the fire in some ways.</font>	Transcription, Question
42.496089	76.562248	<font color="navy">In a sense, yes. It was the phoenix that rose from the ashes. We had a house fire, 1998.  Lightning struck our house and it-- beyond the fact that that's the kind of tragedy you work your way out of, it also kind of split the work in certain ways. Things that-- I identified poems, as before the fire, and after the fire. And at that point I was about halfway through a book which has taken a different path since then. And the path that it took turned out to be <i>American Smooth</i>.</font>	Transcription
76.562248	105.316395	<font color="navy">I began, my husband and I began ballroom dancing because of the fire, because our neighbors said, 'Oh, get out of the ashes, buy a dress, go out. Let's have fun.' And when we saw people dancing, we said, Oh, we always wanted to do that. And there's a feeling of-- oddly enough of incredible freedom after such a big thing happens to you, where you feel like 'Well, I'm alive and that's all that matters. And I can do anything I want.'</font>	Transcription
105.316395	124.485827	<font color="navy">You know, the little things fall away. And we thought, we're just gonna dance. So we did. The title, <i>American Smooth</i>, is a type of ballroom dancing. It's the American, more jazzy version of foxtrots, tangos, and waltzes.</font>	Transcription
124.485827	156.357894	<font color="navy">And when I first heard this term, I thought, 'American Smooth', isn't that just, that's just representative of so much that is, for me quintessentially American. And when I say quintessentially American, I mean more African American, jazzy, the way you kind of riff on things and make them your own. And that became the overlying metaphor for the entire book, the idea of taking whatever it is, being what history hands you or a dance style, and making it your own.</font>	Transcription
158.090071	176.335675	<font color="#008080">How-- you speak several different languages, in a matter of speaking. You speak English, you speak German, and you have an ability to pick up the nuances and intonations of other languages. You're also a musician, right? You play the viola de gamba and the cello,</font>	Transcription
