8.7	12.27	<font color='navy'><b>Rita Dove</b></font>	Speaker
8.701	12.27	<font color='navy'>Rita Dove. R-i-t-a, D-o-v-e.</font>	Transcription
17.97	18.96	<font color='#008080'><b>Camille Dungy</b></font>	Speaker
17.971	18.96	<font color='#008080'>Well, good afternoon.</font>	Transcription
18.99	19.8	<font color='navy'><b>Rita Dove</b></font>	Speaker
18.991	19.8	<font color='navy'>Good afternoon.</font>	Transcription
19.89	20.97	<font color='#008080'><b>Camille Dungy</b></font>	Speaker
19.891	20.97	<font color='#008080'>It&#39;s a pleasure to be here with you.</font>	Transcription
21.09	22.59	<font color='navy'><b>Rita Dove</b></font>	Speaker
21.091	22.59	<font color='navy'>It&#39;s wonderful to be with you.</font>	Transcription
23.16	24.57	<font color='#008080'><b>Camille Dungy</b></font>	Speaker
23.161	24.57	<font color='#008080'>And you have a new book out.</font>	Transcription
24.0	34.62	<font color='navy'><b>Rita Dove</b></font>	Speaker
24.001	34.62	<font color='navy'>I do, I do. <i>American smooth</i>. It&#39;s just out. Fresh off the presses. It feels good. I won&#39;t deny.</font>	Transcription
36.51	42.54	<font color='#008080'><b>Camille Dungy</b></font>	Speaker
36.511	42.54	<font color='#008080'>Okay, so this book literally came out of the fire in some ways.</font>	Transcription
42.6	55.59	<font color='navy'><b>Rita Dove</b></font>	Speaker
42.601	55.59	<font color='navy'>In a sense, yes. It was the phoenix that rose from the ashes. We had a house fire, 1998.  Lightning struck our house and it-- beyond the fact that that&#39;s the kind of tragedy you work your</font>	Transcription
55.591	70.32	<font color='navy'>way out of, it also kind of split the work in certain ways. Things that-- I identified poems, as before the fire, and after the fire. And at that point I was about halfway through a book which has</font>	Transcription
70.381	75.96	<font color='navy'>taken a different path since then. And the path that it took turned out to be <i>American Smooth</i>.</font>	Transcription
77.251	89.85	<font color='navy'>I began, my husband and I began ballroom dancing because of the fire, because our neighbors said, &quot;Oh, get out of the ashes, buy a dress, go out. Let&#39;s have fun.&quot; And when we saw people dancing, we</font>	Transcription
89.851	102.33	<font color='navy'>said, oh, we always wanted to do that. And there&#39;s a feeling of-- oddly enough of incredible freedom after such a big thing happens to you, where you feel like &quot;Well, I&#39;m alive and that&#39;s all that</font>	Transcription
102.331	104.79	<font color='navy'>matters. And I can do anything I want.&quot;</font>	Transcription
104.001	121.88	<font color='navy'>You know, the little things fall away. And we thought, we&#39;re just gonna dance. So we did. The title, <i>American Smooth</i>, is a type of ballroom dancing. It&#39;s the American, more jazzy version of</font>	Transcription
122.151	124.4	<font color='navy'>foxtrots, tangos, and waltzes.</font>	Transcription
124.911	137.36	<font color='navy'>And when I first heard this term, I thought, <i>American Smooth</i>,  that&#39;s just representative of so much that is, for me quintessentially American. And when I say quintessentially American, I mean</font>	Transcription
137.361	152.81	<font color='navy'>more African American, jazzy, the way you kind of riff on things and make them your own. And that became the overlying metaphor for the entire book, the idea of taking whatever it is, being what</font>	Transcription
152.811	156.14	<font color='navy'>history hands you or a dance style, and making it your own.</font>	Transcription
158.22	170.61	<font color='#008080'><b>Camille Dungy</b></font>	Speaker
