6.33	8.61	<font color='#008080'><b>Meta DuEwa Jones</b></font>	Speaker
6.331	8.61	<font color='#008080'>-a, D-u capital E-w-a, J-o-n-e-s.</font>	Transcription
11.43	17.94	<font color='indigo'><b>Elizabeth Alexander</b></font>	Speaker
11.431	17.94	<font color='indigo'>Elizabeth Alexander. E-l-i-z-a-b-e-t-h, A-l-e-x-a-n-d-e-r.</font>	Transcription
17.0	31.97	<font color='#008080'><b>Meta DuEwa Jones</b></font>	Speaker
17.001	31.97	<font color='#008080'>All right. Wow. Elizabeth, I wanted to start out by asking you a question that it seems to me your work really bears to mind. And it&#39;s about the relationship between your work and</font>	Transcription
31.971	33.2	<font color='#008080'>the African diaspora,</font>	Transcription
33.231	42.32	<font color='#008080'>particularly one of the things that I noticed about your work is that you really kind of both embrace ideas about race, but also question the boundaries of it.</font>	Transcription
42.001	52.32	<font color='#008080'>If you think about &quot;West Indian Primer,&quot; where you&#39;re talking about both your Jamaican ancestry and then how it moves beyond that, or if you think about your poem for Nelson Mandela, where you start</font>	Transcription
52.321	64.95	<font color='#008080'>talking about, you know, &quot;I am a Black daughter,&quot; but in a way that connects to the South African president, and in an interesting way. Could you talk about the relationship between your work and a</font>	Transcription
64.951	66.12	<font color='#008080'>diasporic context?</font>	Transcription
66.96	76.74	<font color='indigo'><b>Elizabeth Alexander</b></font>	Speaker
66.961	76.74	<font color='indigo'>Well, that reading that you just gave of that line, &quot;I am a Black daughter,&quot; that break-- It seems to me, and I&#39;m just now thinking about this, echoes Gwendolyn Brooks&#39; great poem</font>	Transcription
76.741	88.74	<font color='indigo'>where she talks about &quot;I am a Black,&quot; &quot;I am one of the Blacks,&quot; where she feels that to be called merely African American is limiting and almost in a way euphemistic. That it skips over an</font>	Transcription
88.741	93.57	<font color='indigo'>understanding of how we are all connected to each other, across the globe.</font>	Transcription
94.051	106.17	<font color='indigo'>Sometimes in our actual histories, in the case of the Jamaican grandfather there&#39;s a lot of personal history in my poems as you know, or in newer poems. My husband is from Eritrea, so now I have a</font>	Transcription
106.171	120.45	<font color='indigo'>whole East African connection going on. But in a way, I think what we learn from those real histories is how complicated and sometimes nostalgic and sometimes full of fantasy, the idea of Africa is</font>	Transcription
120.451	121.14	<font color='indigo'>for us.</font>	Transcription
122.311	133.47	<font color='indigo'>You know, and I think that as African Americans, we have always tried to connect to that idea, because so much has been cut off and interrupted. But at the same time, it&#39;s a fantasy,</font>	Transcription
133.801	145.62	<font color='indigo'>though I think it is a heartfelt and beautiful fantasy that has led many of us, myself included, to reading and learning and reaching out and exploration and trying to theorize in very personal terms:</font>	Transcription
145.801	151.59	<font color='indigo'>What does it mean to be African people in this diaspora all across the world?</font>	Transcription
151.921	165.42	<font color='indigo'>I think also one of the beautiful realities of the United States, and for me of growing up in Washington, DC, is that you met Black people from all over the world. And that&#39;s something I touch on as</font>	Transcription
165.421	172.53	<font color='indigo'>well, something that was very important to my own African American grandmother growing up in Washington, DC.</font>	Transcription
172.531	185.79	<font color='indigo'>She would go and sit on the steps of embassies, because it let her imagine the world. And so that was a fortunate thing to grow up with: just that sense that we are, we are a multi-people.</font>	Transcription
186.39	196.26	<font color='#008080'><b>Meta DuEwa Jones</b></font>	Speaker
186.391	196.26	<font color='#008080'>It&#39;s-- I love hearing you talk about that. Because in that poem that, where you actually invoke your grandmother sitting on the steps of embassy row, you have the line where you talk</font>	Transcription
196.261	206.76	<font color='#008080'>about what is a princess like in &#39;Feminist Poem Number One&#39;, what is, uh, what your grandmother would call and say to her-- her international friends, I am an American Negro, right, and what is an</font>	Transcription
206.761	212.07	<font color='#008080'>American Negro princess? And so in some ways, I think that hearing you talk about that--</font>	Transcription
212.221	223.95	<font color='#008080'>and then in that same poem you actually refer to your husband and then talk about, you know, as an Abyssinian. And so its interesting how, within the context of one poem, both in terms of gender</font>	Transcription
223.951	232.77	<font color='#008080'>relationships, in terms of how that intersects our ideas about race and our ideas about kind of connections to Africa, that all gets kind of wrapped up into that,</font>	Transcription
232.921	244.29	<font color='#008080'>as well as class, right? Because anytime you kind of invoke these ideas about the princesses, it&#39;s the sense of the grandmother who wants to travel to see the world and you have traveled to see the</font>	Transcription
244.291	250.74	<font color='#008080'>world, right. Within the context of the line, for the poem the husband that takes you to the airport for a passport, which means of course that you&#39;re--</font>	Transcription
250.74	251.34	<font color='indigo'><b>Elizabeth Alexander</b></font>	Speaker
250.741	251.34	<font color='indigo'>Going somewhere.</font>	Transcription
251.34	263.97	<font color='#008080'><b>Meta DuEwa Jones</b></font>	Speaker
251.341	263.97	<font color='#008080'>You&#39;re going somewhere, right, and eventually coming back. And so I think that&#39;s really a useful way to think about it. But even domestically, I find that your work covers so many</font>	Transcription
263.971	276.87	<font color='#008080'>different kinds of Black artists and authors and photographers and athletes from Mohammed Ali to James Van Der Zee to Paul Robeson to Romero Bearden,</font>	Transcription
277.111	290.94	<font color='#008080'>and I&#39;m wondering if you&#39;d be interested in talking a little bit about, about myth, right, and Black mythic figures and major historical figures that seem to occur in your work. And I note that my</font>	Transcription
291.001	302.28	<font color='#008080'>list-- at this moment I&#39;m using Black male figures because we started, um I moved in a bit of a different direction, but even your, in, Nat Turner poem. Right? So if, would you comment on that?</font>	Transcription
302.51	316.43	<font color='indigo'><b>Elizabeth Alexander</b></font>	Speaker
302.511	316.43	<font color='indigo'>Well yeah, I mean, I think our history, our culture is so rich, it&#39;s so under explored, it&#39;s so distortedly imagined, that it just has always seemed to me that that is an infinite</font>	Transcription
316.431	329.75	<font color='indigo'>mother lode for poetry. I think in some ways, what that speaks to biographically is that I spent a lot of time in school and in universities, although when I think about the reading, that gave me my</font>	Transcription
329.751	333.02	<font color='indigo'>information, very often, it was actually autodidactic study,</font>	Transcription
333.441	348.53	<font color='indigo'>it was not always what I was learning in school. But nonetheless, that context, that idea of reading to know, reading as experience that is deeply, deeply felt, and taken in reading as being-- and</font>	Transcription
348.531	356.42	<font color='indigo'>learning, as somehow on a, an equivalent plane to the things that you know from living your life without books.</font>	Transcription
356.601	370.13	<font color='indigo'>You know, to those of us for whom culture is that important, I think it&#39;s important to assert that it&#39;s lived life, it&#39;s real experience. So calling all of that in, being a scholar of African American</font>	Transcription
370.131	381.41	<font color='indigo'>culture, you know, it&#39;s what I teach, it&#39;s what I&#39;ve been thinking about for a long time, I find that poems are a great place to work with that. That said, this whole idea of myth, you know, I, the</font>	Transcription
381.411	382.58	<font color='indigo'>word Abyssinian,</font>	Transcription
382.62	382.86	<font color='#008080'><b>Meta DuEwa Jones</b></font>	Speaker
382.621	382.86	<font color='#008080'>Yes.</font>	Transcription
382.89	385.14	<font color='indigo'><b>Elizabeth Alexander</b></font>	Speaker
382.891	385.14	<font color='indigo'>You know that that&#39;s, that&#39;s an old timey word,</font>	Transcription
385.14	385.77	<font color='#008080'><b>Meta DuEwa Jones</b></font>	Speaker
385.141	385.77	<font color='#008080'>Right, of course it is! Exactly.</font>	Transcription
385.77	388.71	<font color='indigo'><b>Elizabeth Alexander</b></font>	Speaker
385.771	388.71	<font color='indigo'>That&#39;s not what you call people today, from Eritrea.</font>	Transcription
388.71	390.12	<font color='#008080'><b>Meta DuEwa Jones</b></font>	Speaker
388.711	390.12	<font color='#008080'>No, not at all! Of course, of course, I do know that, so.</font>	Transcription
390.0	400.62	<font color='indigo'><b>Elizabeth Alexander</b></font>	Speaker
390.001	400.62	<font color='indigo'>So you know, that whole, you know that to me-- yeah, I think where did it come from? That was a magical word. One of those sort of elsewhere words, one of those elsewhere Black</font>	Transcription
400.621	408.33	<font color='indigo'>people words, that has appealed to me from God knows what sources from as long as I can remember.</font>	Transcription
408.0	420.09	<font color='#008080'><b>Meta DuEwa Jones</b></font>	Speaker
408.001	420.09	<font color='#008080'>Yes, yes. Thank you so much. Well, it&#39;s interesting hearing you talk about kind of-- in that context, you being a scholar of African American culture, and a teacher in points being</font>	Transcription
420.091	430.98	<font color='#008080'>the space where you&#39;re able to kind of explore this mother lode, because I&#39;d actually like to talk a little bit about your newest work, &#39;The Black Interior&#39;. And one of the things, you know, first off</font>	Transcription
430.981	437.25	<font color='#008080'>that is different, right, is that it&#39;s a collection of essays obviously, unlike your previous three books before that.</font>	Transcription
437.491	450.81	<font color='#008080'>And it strikes me that it is at once both scholarly, but also attempting to speak to a larger community that is not just dealing with issues of books, right, we have essays in there, one on Julia</font>	Transcription
450.811	460.02	<font color='#008080'>Cooper, of course, so that&#39;s definitely in the kind of intellectual or readerly tradition. But you have an essay on Denzel Washington, right? You have an essay on Rodney King. You have an essay, my</font>	Transcription
460.021	461.52	<font color='#008080'>goodness on <i>Jet</i>, right?</font>	Transcription
461.151	474.53	<font color='#008080'>&quot;Notes Toward a Notion of Race-Pride.&quot; And so there&#39;s a way in which I really see your work as working with both, kind of, the African American scholarly tradition in terms of literary culture, but</font>	Transcription
474.531	488.54	<font color='#008080'>also and I think in important ways, more broadly, popular culture, right, in ways that I think, are useful for students, right? Because I know that, that you also teach. Could you talk about kind of</font>	Transcription
488.811	495.05	<font color='#008080'>the role that you see <i>Black Interior</i> playing in the trajectory of your work as a writer? And--</font>	Transcription
495.44	505.1	<font color='indigo'><b>Elizabeth Alexander</b></font>	Speaker
495.441	505.1	<font color='indigo'>Yeah. Well, I mean, I think one of the things, you know, when you&#39;re taught close reading as a method in graduate study and undergraduate study English classes, it should be</font>	Transcription
505.101	508.25	<font color='indigo'>applicable to anything that constitutes a text.</font>	Transcription
508.25	508.52	<font color='#008080'><b>Meta DuEwa Jones</b></font>	Speaker
508.251	508.52	<font color='#008080'>Yes.</font>	Transcription
509.0	521.84	<font color='indigo'><b>Elizabeth Alexander</b></font>	Speaker
509.001	521.84	<font color='indigo'>So there was actually a wonderful article by Stanley Fish, your UIC colleague, at, in the New York Times where he was-- had his students do close readings of a speech by Bush, a</font>	Transcription
521.841	531.2	<font color='indigo'>speech by Kerry. And he talked about repetition, assonance, all the, the-- what we think of as poetic devices of how people do or don&#39;t get their message across.</font>	Transcription
531.271	543.39	<font color='indigo'>How language works on us. So I think those tools, we should be able to turn them anyplace. And while I do think that there are all kinds of things that you can say about, you know, &quot;poetry is not</font>	Transcription
543.421	557.04	<font color='indigo'><i>Jet</i> magazine.&quot; But, at the same time, how does our culture manifest itself? How does it live in people who don&#39;t necessarily call themselves professional artists? And how do a lot of the issues</font>	Transcription
557.041	561.66	<font color='indigo'>that are of importance in our poetry and in our popular culture cross back and forth.</font>	Transcription
561.001	577.62	<font color='indigo'>I&#39;m very interested in that. The book, as you know, was a long time coming, and in many ways that long time is a testimony to the challenges of finding a prose voice. You know, when an academic, a</font>	Transcription
577.621	589.62	<font color='indigo'>more conventionally academic voice didn&#39;t feel like a jacket that fit. And at the same time, I wanted to bring in what I know as an artist, how I look at the world as an artist,</font>	Transcription
589.651	601.92	<font color='indigo'>and I wanted to operate in a tradition of belles lettres that is exemplified by people like June Jordan, who&#39;s a very, very important figure to me, and who&#39;s an incredibly important essayist, and I</font>	Transcription
601.921	606.48	<font color='indigo'>believe, has published more essays than any Black woman in history.</font>	Transcription
606.57	607.02	<font color='#008080'><b>Meta DuEwa Jones</b></font>	Speaker
606.571	607.02	<font color='#008080'>Yes.</font>	Transcription
607.05	609.51	<font color='indigo'><b>Elizabeth Alexander</b></font>	Speaker
607.051	609.51	<font color='indigo'>I&#39;m pretty sure that that&#39;s, that that&#39;s true.</font>	Transcription
610.0	625.42	<font color='indigo'><b>Elizabeth Alexander</b></font>	Speaker
610.001	625.42	<font color='indigo'>And so what does it mean to, in the way that I love, to listen to a smart person with a wide field of reference, hold forth. Felicitously. I wanted to be that person in writing.</font>	Transcription
610.41	610.5	<font color='#008080'><b>Meta DuEwa Jones</b></font>	Speaker
610.411	610.5	<font color='#008080'>Yes.</font>	Transcription
610.541	643.75	<font color='#008080'>And I think that actually also within Blackness, we, we have so many great raconteurs, we have so many oral geniuses who can hold forth, in a way that is just amazing. And so I think that somehow also</font>	Transcription
643.751	656.2	<font color='#008080'>those patterns of address and argument were somehow underneath and in there as well. But finding that voice was challenging. And now that the book is out there, you know, my, my wish and my hope is</font>	Transcription
656.201	660.16	<font color='#008080'>that it find its readers. And I think that&#39;s a slow process too.</font>	Transcription
660.22	661.75	<font color='#008080'><b>Meta DuEwa Jones</b></font>	Speaker
660.221	661.75	<font color='#008080'>Oh, absolutely, absolutely.</font>	Transcription
661.75	662.47	<font color='indigo'><b>Elizabeth Alexander</b></font>	Speaker
661.751	662.47	<font color='indigo'>Yeah, but that&#39;s okay.</font>	Transcription
662.5	672.34	<font color='#008080'><b>Meta DuEwa Jones</b></font>	Speaker
662.501	672.34	<font color='#008080'>Right. Well, I-- well in, within the context of the readership or audience of &#39;Black Interior&#39;, I think different people will come to the book with different needs and expectations.</font>	Transcription
672.341	682.51	<font color='#008080'>And so the nice thing about kind of the aspect of it being a work that looks at different aspects of Black culture in very diverse ways.</font>	Transcription
682.721	693.4	<font color='#008080'>And also, I think, using a language that is not an academic straightjacket, you know, in terms of, as a scholar of African American literature, the tradition, in terms of the scholarly tradition,</font>	Transcription
693.551	699.79	<font color='#008080'>there&#39;s certain expectations about language and kind of heightened language, or what is recognized or thought of as theoretical language.</font>	Transcription
699.791	712.93	<font color='#008080'>And yet, I find in &#39;The Black Interior&#39;, if you think, for example of your essay on Michael Harper, who I know has been an influence on you, that there is a way in which you, you use insightful close</font>	Transcription
712.931	719.71	<font color='#008080'>readings, right, of some of his, of his poems from &#39;Dear John, Dear Coltrane&#39;, and poems, on Bessie Smith, for example,</font>	Transcription
720.581	734.11	<font color='#008080'>but not terminology, that someone who has not taken, you know, American poetry 101 at Yale University would not be able to understand. And I think that&#39;s really important terms of thinking about kind</font>	Transcription
734.111	741.4	<font color='#008080'>of the artist and her relationship to community, right, and to audience in really, really useful ways.</font>	Transcription
741.45	752.79	<font color='indigo'><b>Elizabeth Alexander</b></font>	Speaker
741.451	752.79	<font color='indigo'>And I think also there&#39;s something interesting, I haven&#39;t, I&#39;m just thinking of it this very moment, but something interesting about hierarchy and apprenticeship, in the ways that</font>	Transcription
753.241	764.22	<font color='indigo'>people are quoted, other experts and colleagues are quoted in the essays. But my dad read some of them in an earlier phase, he said, Why do you have to quote 10 people to say what you&#39;re trying to</font>	Transcription
764.221	767.76	<font color='indigo'>say? Just say what you&#39;re trying to say, and-- you&#39;re a grown up.</font>	Transcription
767.79	768.21	<font color='#008080'><b>Meta DuEwa Jones</b></font>	Speaker
767.791	768.21	<font color='#008080'>Right.</font>	Transcription
768.24	776.61	<font color='indigo'><b>Elizabeth Alexander</b></font>	Speaker
768.241	776.61	<font color='indigo'>Say what you&#39;re trying to say. But of course, you know, in, in academic writing, you have to quote 10 other people, who said what you said first, in order to say what you have to</font>	Transcription
776.611	793.32	<font color='indigo'>say. And yet I do think that there is something within our oral communities about earning the right to speak, and about moving through ancestral wisdom and knowledge in order to have your moment to</font>	Transcription
793.321	800.85	<font color='indigo'>hold forth. So I think that there are different ways of sort of moving through those channels, to your moment in the sun.</font>	Transcription
800.0	810.29	<font color='#008080'><b>Meta DuEwa Jones</b></font>	Speaker
800.001	810.29	<font color='#008080'>Oh, I&#39;m glad you mentioned that. Because when you think about the kind of oral communities or oral culture in the way that it&#39;s associated with Black culture as an oral culture.</font>	Transcription
810.291	816.17	<font color='#008080'>Though, of course, in terms of scholarship, people are questioning that as a too easy identification.</font>	Transcription
816.321	831.65	<font color='#008080'>But one thing I noticed in your poetry is that, and you mentioned this at a conference at Yale a few years ago, where you&#39;re talking about kind of giving voice to Black female figures within our</font>	Transcription
831.651	838.37	<font color='#008080'>history, that you seem to not be able to find in the historical record, a record of their voice, right? And so,</font>	Transcription
