5.580153	6.96619	e-s-p-i-e.
8.388229	16.182442	Brenda Marie Osbey, B-r-e-n-d-a M-a-r-i-e O-s-b-e-y.
17.856488	26.442723	Brenda, last night you were reading the poem Nina Simone and I was wondering if you would talk a little bit about how she's been a figure of inspiration, or--
27.504752	52.129425	The Nina Simone poem came about almost exactly as it's described in the poem. It, um... I was away from New Orleans in Provincetown, Massachusetts, in fact, and a friend called, and told me a story about a Nina Simone concert, where she indeed did curse the audience out.
52.129425	79.058162	And that got me thinking about Nina Simone as a kind of an image, as an overpowering image of my girlhood. My best girlfriend Marceline and I really did have an incident where her sister came into the bedroom and found us messing with her stuff, and said to us, if we wanted to be so grown, blah, blah, blah, blah, blah.
79.058162	109.442992	And so the story about the Nina Simone concert, sparked a series of memories about moments in time, when Nina Simone as a kind of iconic figure, sort of rose to the fore in a, in what seemed a very personal way. And so that was how the poem started, it really did sort of bring back those kinds of memories of experiences.
109.839003	128.775521	In the poem, it seems to me Nina Simone is a symbol of the rejected Black artist, and the artist specifically rejected by the African American community. Are there other figures that you see fitting into that paradigm or, or how do you relate her position to the position of the African American artist generally?
129.81955	159.988375	It isn't so much that it represents a rejection, I think, as as a tendency to take things for granted, and to take people for granted, and to take singers and poets and artists and voices, all of whom, and all of which represent us-- to take those things for granted because they are in fact there. And because they're part and parcel of the community, they are part of who we are.
159.988375	185.981085	And so... I think it's just an indication of an age and a time and a sense of what makes sense, of what is right. It's only when we look back later, that it seems that we've committed some-- some great error, some great sin as it were.
185.981085	204.701597	And, but she becomes in the poem far more symbolic of that entire tendency. But I mean, if you think of popular singers, and how popular singers go in and out of vogue and in and out of style, that kind of thing happens all the time. What was different about Nina Simone was that she represented an era.
204.701597	219.462001	And my sense is that she knew that she represented that era. And there was a certain kind of cooperation and participation that was expected of all of the rest of us.
219.462001	252.582906	And my sense, I have a very strong sense that we did not hold up our end of the bargain, but that perhaps there was no way for us to know that until it was too late anyway. And so the poem is a poem about regret. But it's regret about a situation that really can't be changed. And maybe the tone is not so much regret, as as it says it's a kind of recounting a kind of telling to play back against those other images. When we, when we in fact were all the evening news.
252.582906	279.655647	And it's an attempt to capture, not-- maybe not one era, but a series of eras. And Nina Simone seems to be present throughout. She seems now to have been a constant. And the poem is a sense of our-- of a kind of communal regret, personalized, where the speaker takes on the confessional attitude of the group, of the community, of the 'We'.
280.591672	302.10226	And then the other poem you read last night you referred to sugar as such a central part of the African diaspora, one of the main motivations for the slave trade being the production of sugar. Was your poem an attempt to re-appropriate or reclaim sugar as a part of our experience in a more positive sense?
302.10226	328.544983	Well, I come from a place where sugar is very important. Louisiana was a sugar state. And the portion of the poem that I read-- it's a rather long poem, and I read an excerpt from it. And so that portion is the introduction to the topic of sugar. And much later in the poem, there's all this stuff about the processing of sugar, and the growing of sugar and all of this stuff.
328.544983	355.545722	But it also-- there are a series of plays on that word sugar, and the many ways that we use it: we call one another sugar, and so forth. And the poem is an attempt to, to look at the paradox of this sweet, sticky substance, that is also the source of rum, the intoxicating substance,
355.545722	382.90647	and that that seems to say so much about our experience in the New World-- sugar was one of the reasons we were here. And we produce sugar, and we consume sugar. And when we are ill with diabetes, we say that we have sugar. And we call one another sugar. And we sugarcoat things.
382.90647	408.809178	And in a city like New Orleans, of course, one of the things we're famous for is pastries, and sweets. And we have all kinds of names for various kinds of sweet, sweet, sweet goods and sweet foods. And one of the ones that is typical of New Orleans is hot calas, and calas are rice cakes, which of course there's a double meaning there because we also were a rice area, Louisiana was rather, not New Orleans.
