0.09	20.85	<font color='#008080'><b>Joanne V. Gabbin</b></font>	Speaker
0.091	20.85	<font color='#008080'>--terms of testifying. So part of what we will do today, is for you all to testify to what you know, about Furious Flower, how many ways you&#39;ve entered this whole phenomenon  that&#39;s</font>	Transcription
20.851	27.99	<font color='#008080'>called Furious Flower. So that&#39;s how we&#39;re going to involve all the voices in this room.</font>	Transcription
29.761	50.19	<font color='#008080'>And the subtext, I think, for this workshop for this seminar is... you will teach what you know. Isn&#39;t that the, isn&#39;t that the reason we are doing this legacy? I started calling this this legacy</font>	Transcription
50.671	51.3	<font color='#008080'>seminar.</font>	Transcription
52.081	77.73	<font color='#008080'>Because if we learn about Sonia Sanchez&#39;s work, and we are comfortable with it -- we appreciate it -- we will teach it. The reason Sonia in 1965, had to mimeograph Black authors is that there were no</font>	Transcription
77.731	83.28	<font color='#008080'>texts for these authors when she taught at San Francisco State.</font>	Transcription
84.121	101.13	<font color='#008080'>I&#39;ve heard you tell that story many times. And um, but, she realized when she started, that these authors must be taught. And the only way that they were going to be taught is that she was going to</font>	Transcription
101.131	112.29	<font color='#008080'>teach them. And then she realized that if she didn&#39;t start a Black Studies program, that when she left, it would be like a black hole again.</font>	Transcription
113.311	137.43	<font color='#008080'>So, I really believe that you teach what you know. And when I came to James Madison University, in 1985, I was the first African American to be hired in the department.</font>	Transcription
138.541	154.59	<font color='#008080'>Now, I didn&#39;t learn until later that there was great resentment about my hiring. And Azadi, you had a, a laugh of recognition there. It&#39;s like you had a little white handkerchief and you said: I know</font>	Transcription
154.591	155.43	<font color='#008080'>what you talkin about.</font>	Transcription
156.621	176.24	<font color='#008080'>And that&#39;s how it was, for so many Black women and men coming into academe in the late &#39;70s and &#39;80s. In fact, I was sharing with Sonia and Azadi and Becky at lunch,</font>	Transcription
177.021	200.51	<font color='#008080'>that when my first departmental meeting, and I&#39;d been I was at JMU for just a week, maybe two weeks at the most. I go into the meeting, and I get there early, so that people will know that I&#39;m going</font>	Transcription
200.511	204.29	<font color='#008080'>to be a functioning part of this department.</font>	Transcription
205.731	227.54	<font color='#008080'>So I come in and take my seat in the second to the last row. And in comes this man, my colleagues, smelling of cigarette smoke, and bourbon. He just happened to be the Southern Literature specialist.</font>	Transcription
227.001	246.47	<font color='#008080'>I&#39;ll never forget his name, David Hallman. I&#39;ll put it out there. I&#39;ll put it out there, because, you know, let&#39;s call a spade a spade. So I&#39;m sitting there waiting for the meeting to begin. He comes</font>	Transcription
246.471	250.46	<font color='#008080'>in trailing faculty members.</font>	Transcription
