3.27	4.47	<font color='#008080'><b>Maryemma Graham</b></font>	Speaker
3.271	4.47	<font color='#008080'>--m-a  G-r-a-h-a-m.</font>	Transcription
6.93	12.84	<font color='navy'><b>Marilyn Nelson</b></font>	Speaker
6.931	12.84	<font color='navy'>Marilyn Nelson. M-a-r-i-l-y-n  N-e-l-s-o-n.</font>	Transcription
15.57	28.53	<font color='#008080'><b>Maryemma Graham</b></font>	Speaker
15.571	28.53	<font color='#008080'>Okay. Marilyn, let me ask you: you&#39;ve lived in New England and Lower Connecticut, though you were not born there, you&#39;re Midwesterner by birth. How do you see that part of the country</font>	Transcription
29.071	30.27	<font color='#008080'>influencing your work?</font>	Transcription
32.88	46.8	<font color='navy'><b>Marilyn Nelson</b></font>	Speaker
32.881	46.8	<font color='navy'>Well, the last couple of writing projects I&#39;ve done have been picking up stories from Connecticut history, actually, African American History in New England. I&#39;ve just finished writing</font>	Transcription
47.881	54.84	<font color='navy'>a long sequence of poems about an 18th-century slave</font>	Transcription
54.001	72.78	<font color='navy'>who lived in a small city in Connecticut and who, when he died-- he was owned by a doctor, and when he died the doctor prepared his skeleton, and reassembled the bones and hung the skeleton in a room</font>	Transcription
72.781	81.57	<font color='navy'>in his home, to be used as a teaching device. To teach people about skeletons, human bones.</font>	Transcription
81.571	90.27	<font color='navy'>And meanwhile this man, Fortune was his name, his wife and four children were still in this household.</font>	Transcription
90.72	91.86	<font color='#008080'><b>Maryemma Graham</b></font>	Speaker
90.721	91.86	<font color='#008080'>And this is in Connecticut?</font>	Transcription
91.89	98.88	<font color='navy'><b>Marilyn Nelson</b></font>	Speaker
91.891	98.88	<font color='navy'>Yes, this is in Connecticut, just before the American Revolution. So that&#39;s one, that one&#39;s just come out. And--</font>	Transcription
99.0	99.6	<font color='#008080'><b>Maryemma Graham</b></font>	Speaker
99.001	99.6	<font color='#008080'>What&#39;s the name?</font>	Transcription
99.66	113.16	<font color='navy'><b>Marilyn Nelson</b></font>	Speaker
